0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
SUB-JA-2022-201319,JUDICIAL EN VÍA DE APREMIO,1635 0000 05 0063 18,11-11-2022 18:00:00 CET (ISO: 2022-11-11T18:00:00+01:00),01-12-2022 18:00:00 CET (ISO: 2022-12-01T18:00:00+01:00),"17.277,99 €",Sin lotes,BOE-B-2022-34743,"56.850,00 €","0,00 €",Sin puja mínima,"1.137,00 €","2.842,50 €",JUZGADO 1ª INST E INSTRUCC. 1 - TARANCON,
SUB-JA-2022-201196,JUDICIAL EN VÍA DE APREMIO,2358 0000 06 0494 17,11-11-2022 18:00:00 CET (ISO: 2022-11-11T18:00:00+01:00),01-12-2022 18:00:00 CET (ISO: 2022-12-01T18:00:00+01:00),"489.957,33 €",Sin lotes,BOE-B-2022-34702,"953.100,00 €","953.100,00 €",Sin puja mínima,Sin tramos,"47.655,00 €",JUZGADO 1ª INST E INSTRUCC. 7 - EL VENDRELL,
SUB-JA-2022-203940,JUDICIAL EN VÍA DE APREMIO,2183 0000 06 1236 11,11-11-2022 18:00:00 CET (ISO: 2022-11-11T18:00:00+01:00),01-12-2022 18:00:00 CET (ISO: 2022-12-01T18:00:00+01:00),"2.198.453,85 €",19,Separada para cada lote,BOE-B-2022-34720,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),JUZGADO 1ª INSTANCIA 1 - LLEIDA
SUB-JA-2022-203906,JUDICIAL EN VÍA DE APREMIO,1777 0000 06 0424 20,11-11-2022 18:00:00 CET (ISO: 2022-11-11T18:00:00+01:00),01-12-2022 18:00:00 CET (ISO: 2022-12-01T18:00:00+01:00),"183.101,56 €",Sin lotes,BOE-B-2022-34729,"450.500,00 €","0,00 €",Sin puja mínima,"9.010,00 €","22.525,00 €",JUZGADO 1ª INSTANCIA 1 - ORIHUELA,
SUB-JA-2022-200022,JUDICIAL EN VÍA DE APREMIO,3013 0000 06 0748 21,11-11-2022 18:00:00 CET (ISO: 2022-11-11T18:00:00+01:00),01-12-2022 18:00:00 CET (ISO: 2022-12-01T18:00:00+01:00),"67.915,27 €",Sin lotes,BOE-B-2022-34752,"102.404,00 €","0,00 €",Sin puja mínima,"2.048,08 €","5.120,20 €",JUZGADO 1ª INST E INSTRUCC. 3 - VELEZ-MALAGA,
SUB-JA-2022-203861,JUDICIAL EN VÍA DE APREMIO,4224 0000 05 1259 21,11-11-2022 18:00:00 CET (ISO: 2022-11-11T18:00:00+01:00),01-12-2022 18:00:00 CET (ISO: 2022-12-01T18:00:00+01:00),"365.370,60 €",Sin lotes,BOE-B-2022-34748,"848.214,00 €","848.214,00 €",Sin puja mínima,Sin tramos,"42.410,70 €",JUZGADO 1ª INST E INSTRUCC. 2 - TORTOSA,
SUB-JA-2022-203847,JUDICIAL EN VÍA DE APREMIO,4351 0000 06 0022 22,11-11-2022 18:00:00 CET (ISO: 2022-11-11T18:00:00+01:00),01-12-2022 18:00:00 CET (ISO: 2022-12-01T18:00:00+01:00),"57.154,29 €",Sin lotes,BOE-B-2022-34721,"84.456,00 €","0,00 €",Sin puja mínima,"1.689,12 €","4.222,80 €",JUZGADO 1ª INST E INSTRUCC. 4 - LLIRIA,
SUB-JA-2022-199789,JUDICIAL EN VÍA DE APREMIO,0240 0000 06 0901 17,11-11-2022 18:00:00 CET (ISO: 2022-11-11T18:00:00+01:00),01-12-2022 18:00:00 CET (ISO: 2022-12-01T18:00:00+01:00),"100.818,08 €",Sin lotes,BOE-B-2022-34700,"200.000,00 €","0,00 €",Sin puja mínima,"4.000,00 €","10.000,00 €",JUZGADO 1ª INST E INSTRUCC. 2 - EJIDO(EL),
SUB-JA-2022-203824,JUDICIAL EN VÍA DE APREMIO,2933 0000 06 0171 17,11-11-2022 18:00:00 CET (ISO: 2022-11-11T18:00:00+01:00),01-12-2022 18:00:00 CET (ISO: 2022-12-01T18:00:00+01:00),"140.328,81 €",Sin lotes,BOE-B-2022-34726,"273.024,00 €","0,00 €",Sin puja mínima,"5.460,48 €","13.651,20 €",JUZGADO 1ª INSTANCIA 1 - MALAGA,
SUB-JA-2022-188928,JUDICIAL EN VÍA DE APREMIO,5403 0000 06 0653 21,11-11-2022 18:00:00 CET (ISO: 2022-11-11T18:00:00+01:00),01-12-2022 18:00:00 CET (ISO: 2022-12-01T18:00:00+01:00),"189.242,31 €",Sin lotes,BOE-B-2022-34739,"226.596,06 €","0,00 €",Sin puja mínima,"4.531,92 €","11.329,80 €",JUZGADO 1 INST E INSTRUCC. 5 - SANLUCAR MAYOR,
SUB-JA-2022-203774,JUDICIAL EN VÍA DE APREMIO,2813 0000 06 0196 20,11-11-2022 18:00:00 CET (ISO: 2022-11-11T18:00:00+01:00),01-12-2022 18:00:00 CET (ISO: 2022-12-01T18:00:00+01:00),"57.709,87 €",Sin lotes,BOE-B-2022-34690,"74.451,38 €","74.451,38 €",Sin puja mínima,"1.489,02 €","3.722,56 €",JUZGADO 1ª INST E INSTRUCC. 6 - AVILES,
SUB-JA-2021-185987,JUDICIAL EN VÍA DE APREMIO,0257 0000 05 0038 03,11-11-2022 18:00:00 CET (ISO: 2022-11-11T18:00:00+01:00),01-12-2022 18:00:00 CET (ISO: 2022-12-01T18:00:00+01:00),"2.252,95 €",Sin lotes,BOE-B-2022-34734,"12.104,17 €","0,00 €",Sin puja mínima,"242,08 €","605,20 €",JUZGADO 1ª INST E INSTRUCC. 1 - ROQUETAS DE MAR,
SUB-JA-2022-203744,JUDICIAL EN VÍA DE APREMIO,2845 0000 05 0167 11,11-11-2022 18:00:00 CET (ISO: 2022-11-11T18:00:00+01:00),01-12-2022 18:00:00 CET (ISO: 2022-12-01T18:00:00+01:00),"153.279,31 €",Sin lotes,BOE-B-2022-34750,"264.792,00 €","0,00 €",Sin puja mínima,"5.295,84 €","13.239,60 €",JUZGADO 1ª INST E INSTRUCC. 1 - VALDEMORO,
SUB-JA-2022-203173,JUDICIAL EN VÍA DE APREMIO,3751 0000 05 0181 21,11-11-2022 18:00:00 CET (ISO: 2022-11-11T18:00:00+01:00),01-12-2022 18:00:00 CET (ISO: 2022-12-01T18:00:00+01:00),"47.727,63 €",Sin lotes,BOE-B-2022-34738,"96.600,00 €","0,00 €",Sin puja mínima,"1.932,00 €","4.830,00 €",JUZGADO 1ª INSTANCIA 3 - SAN CRISTOBAL DE LA LAGUNA,
SUB-JA-2022-203719,JUDICIAL EN VÍA DE APREMIO,3118 0000 06 0304 22,11-11-2022 18:00:00 CET (ISO: 2022-11-11T18:00:00+01:00),01-12-2022 18:00:00 CET (ISO: 2022-12-01T18:00:00+01:00),"45.716,62 €",Sin lotes,BOE-B-2022-34747,"119.040,00 €","119.040,00 €",Sin puja mínima,"2.380,80 €","5.952,00 €",JUZGADO 1ª INSTANCIA 2 - TORREMOLINOS,
SUB-JA-2022-203708,JUDICIAL EN VÍA DE APREMIO,3728 4938 06 0413 21,11-11-2022 18:00:00 CET (ISO: 2022-11-11T18:00:00+01:00),01-12-2022 18:00:00 CET (ISO: 2022-12-01T18:00:00+01:00),"89.330,16 €",Sin lotes,BOE-B-2022-34764,"230.400,00 €","0,00 €",Sin puja mínima,"2.304,01 €","11.520,00 €",UNIDAD SUBASTAS JUDICIALES MURCIA - MURCIA,
SUB-JA-2022-203677,JUDICIAL EN VÍA DE APREMIO,2068 0000 06 0274 20,11-11-2022 18:00:00 CET (ISO: 2022-11-11T18:00:00+01:00),01-12-2022 18:00:00 CET (ISO: 2022-12-01T18:00:00+01:00),"26.319,05 €",Sin lotes,BOE-B-2022-34718,"39.450,00 €","0,00 €",Sin puja mínima,"789,00 €","1.972,50 €",JUZGADO 1ª INST E INSTRUCC. 4 - LINARES,
SUB-JA-2022-203675,JUDICIAL EN VÍA DE APREMIO,3577 0000 06 1234 21,11-11-2022 18:00:00 CET (ISO: 2022-11-11T18:00:00+01:00),01-12-2022 18:00:00 CET (ISO: 2022-12-01T18:00:00+01:00),"95.313,02 €",Sin lotes,BOE-B-2022-34735,"167.040,00 €","0,00 €",Sin puja mínima,"3.340,80 €","8.352,00 €",JUZGADO 1ª INST E INSTRUCC. 4 - ROQUETAS DE MAR,
SUB-JA-2022-199446,JUDICIAL EN VÍA DE APREMIO,3706 0000 06 0253 16,11-11-2022 18:00:00 CET (ISO: 2022-11-11T18:00:00+01:00),01-12-2022 18:00:00 CET (ISO: 2022-12-01T18:00:00+01:00),"187.899,13 €",Sin lotes,BOE-B-2022-34736,"237.008,03 €","0,00 €",Sin puja mínima,Sin tramos,"11.850,40 €",JUZGADO 1ª INSTANCIA 6 - SALAMANCA,
SUB-JA-2022-192221,JUDICIAL EN VÍA DE APREMIO,0062 0000 06 0255 11,11-11-2022 18:00:00 CET (ISO: 2022-11-11T18:00:00+01:00),01-12-2022 18:00:00 CET (ISO: 2022-12-01T18:00:00+01:00),"29.183,52 €",Sin lotes,BOE-B-2022-34713,"72.795,84 €","0,00 €",Sin puja mínima,Sin tramos,"3.639,79 €",JUZGADO 1ª INST E INSTRUCC. 2 - HELLIN,
SUB-JA-2022-199663,JUDICIAL EN VÍA DE APREMIO,4513 0000 25 0267 18,11-11-2022 18:00:00 CET (ISO: 2022-11-11T18:00:00+01:00),01-12-2022 18:00:00 CET (ISO: 2022-12-01T18:00:00+01:00),"129.431,27 €",Sin lotes,BOE-B-2022-34766,"231.445,00 €","0,00 €",Sin puja mínima,Sin tramos,"11.572,25 €",SERVICIO COMUN GENERAL SUBASTAS - VALENCIA,
SUB-JA-2022-203796,JUDICIAL EN VÍA DE APREMIO,2234 0000 06 0283 20,10-11-2022 18:00:00 CET (ISO: 2022-11-10T18:00:00+01:00),30-11-2022 18:00:00 CET (ISO: 2022-11-30T18:00:00+01:00),"94.753,22 €",Sin lotes,BOE-B-2022-34549,"136.175,00 €","136.175,00 €",Sin puja mínima,"1.500,00 €","6.808,75 €",JUZGADO 1ª INSTANCIA 12 - VALLADOLID,
SUB-RC-2022-0008188,RECAUDACIÓN TRIBUTARIA,10-11-2022 18:00:00 CET (ISO: 2022-11-10T18:00:00+01:00),30-11-2022 18:00:00 CET (ISO: 2022-11-30T18:00:00+01:00),"12.865,49 €",Sin lotes,BOE-B-2022-34657,"39.388,16 €","39.388,16 €",Sin puja mínima,"1.200,00 €","1.969,41 €",Ente Público de Servicios Tributarios del Principado de Asturias - OVIEDO,,
SUB-RC-2022-0008187,RECAUDACIÓN TRIBUTARIA,10-11-2022 18:00:00 CET (ISO: 2022-11-10T18:00:00+01:00),30-11-2022 18:00:00 CET (ISO: 2022-11-30T18:00:00+01:00),"18.969,12 €",Sin lotes,BOE-B-2022-34656,"16.116,55 €","16.116,55 €",Sin puja mínima,"600,00 €","805,83 €",Ente Público de Servicios Tributarios del Principado de Asturias - OVIEDO,,
SUB-JA-2022-202380,JUDICIAL EN VÍA DE APREMIO,2919 0000 06 0051 19,10-11-2022 18:00:00 CET (ISO: 2022-11-10T18:00:00+01:00),30-11-2022 18:00:00 CET (ISO: 2022-11-30T18:00:00+01:00),"180.547,12 €",2,Separada para cada lote,BOE-B-2022-34552,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),JUZGADO 1ª INST E INSTRUCC. 2 - VILLARROBLEDO
SUB-JA-2022-201754,JUDICIAL EN VÍA DE APREMIO,1352 0000 06 0624 14,10-11-2022 18:00:00 CET (ISO: 2022-11-10T18:00:00+01:00),30-11-2022 18:00:00 CET (ISO: 2022-11-30T18:00:00+01:00),"116.464,23 €",Sin lotes,BOE-B-2022-34553,"182.802,00 €","0,00 €",Sin puja mínima,"3.656,04 €","9.140,10 €",JUZGADO 1ª INST E INSTRUCC. 1 - VINAROS,
SUB-JA-2022-203350,JUDICIAL EN VÍA DE APREMIO,4513 0000 15 0539 18,10-11-2022 18:00:00 CET (ISO: 2022-11-10T18:00:00+01:00),30-11-2022 18:00:00 CET (ISO: 2022-11-30T18:00:00+01:00),"1.055,83 €",Sin lotes,BOE-B-2022-34565,"88.450,94 €","88.450,94 €",Sin puja mínima,Sin tramos,"4.422,55 €",SERVICIO COMUN GENERAL SUBASTAS - VALENCIA,
SUB-JA-2022-203659,JUDICIAL EN VÍA DE APREMIO,4513 0000 16 0055 21,10-11-2022 18:00:00 CET (ISO: 2022-11-10T18:00:00+01:00),30-11-2022 18:00:00 CET (ISO: 2022-11-30T18:00:00+01:00),"133.839,39 €",Sin lotes,BOE-B-2022-34564,"132.002,27 €","0,00 €",Sin puja mínima,Sin tramos,"6.600,11 €",SERVICIO COMUN GENERAL SUBASTAS - VALENCIA,
SUB-JA-2022-203784,JUDICIAL EN VÍA DE APREMIO,0838 0000 06 0538 19,10-11-2022 18:00:00 CET (ISO: 2022-11-10T18:00:00+01:00),30-11-2022 18:00:00 CET (ISO: 2022-11-30T18:00:00+01:00),"210.624,43 €",2,Separada para cada lote,BOE-B-2022-34511,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),JUZGADO 1ª INST E INSTRUCC. 3 - CORNELLA DE LLOBREGAT
SUB-RC-2022-0008181,RECAUDACIÓN TRIBUTARIA,10-11-2022 18:00:00 CET (ISO: 2022-11-10T18:00:00+01:00),30-11-2022 18:00:00 CET (ISO: 2022-11-30T18:00:00+01:00),"17.412,32 €",Sin lotes,BOE-B-2022-34650,"14.846,58 €","14.846,58 €",Sin puja mínima,"600,00 €","742,33 €",Ente Público de Servicios Tributarios del Principado de Asturias - OVIEDO,,
SUB-JA-2022-202692,JUDICIAL EN VÍA DE APREMIO,4919 0000 05 0026 22,10-11-2022 18:00:00 CET (ISO: 2022-11-10T18:00:00+01:00),30-11-2022 18:00:00 CET (ISO: 2022-11-30T18:00:00+01:00),"131.973,91 €",2,Separada para cada lote,BOE-B-2022-34556,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),JUZGADO 1ª INSTANCIA 8 - ZARAGOZA
SUB-JA-2022-203158,JUDICIAL EN VÍA DE APREMIO,2988 0000 06 0482 21,10-11-2022 18:00:00 CET (ISO: 2022-11-10T18:00:00+01:00),30-11-2022 18:00:00 CET (ISO: 2022-11-30T18:00:00+01:00),"7.337,01 €",Sin lotes,BOE-B-2022-34555,"31.553,14 €","0,00 €",Sin puja mínima,"631,06 €","1.577,65 €",JUZGADO 1ª INSTANCIA 19 - ZARAGOZA,
SUB-JA-2022-203156,JUDICIAL EN VÍA DE APREMIO,0183 0000 06 1501 20,10-11-2022 18:00:00 CET (ISO: 2022-11-10T18:00:00+01:00),30-11-2022 18:00:00 CET (ISO: 2022-11-30T18:00:00+01:00),"35.093,46 €",Sin lotes,BOE-B-2022-34529,"58.165,95 €","0,00 €",Sin puja mínima,"1.163,31 €","2.908,29 €",JUZGADO 1ª INSTANCIA 2 - ORIHUELA,
SUB-JA-2022-192639,JUDICIAL EN VÍA DE APREMIO,2959 0000 06 1497 20,10-11-2022 18:00:00 CET (ISO: 2022-11-10T18:00:00+01:00),30-11-2022 18:00:00 CET (ISO: 2022-11-30T18:00:00+01:00),"72.404,88 €",Sin lotes,BOE-B-2022-34525,"152.249,50 €","0,00 €",Sin puja mínima,"3.044,99 €","7.612,47 €",JUZGADO 1ª INSTANCIA 8 - MALAGA,
SUB-JV-2022-203480,JUDICIAL VOLUNTARIA,4680 0000 05 0810 20,10-11-2022 18:00:00 CET (ISO: 2022-11-10T18:00:00+01:00),30-11-2022 18:00:00 CET (ISO: 2022-11-30T18:00:00+01:00),"0,00 €",Sin lotes,BOE-B-2022-34500,"66.165,15 €","0,00 €",Sin puja mínima,Sin tramos,"3.308,25 €",JUZGADO 1ª INSTANCIA 1 - BARAKALDO,
SUB-JA-2022-200833,JUDICIAL EN VÍA DE APREMIO,0718 0000 06 0409 19,10-11-2022 18:00:00 CET (ISO: 2022-11-10T18:00:00+01:00),30-11-2022 18:00:00 CET (ISO: 2022-11-30T18:00:00+01:00),"842.216,54 €",Sin lotes,BOE-B-2022-34507,"987.300,00 €","0,00 €",Sin puja mínima,"19.746,00 €","49.365,00 €",JUZGADO 1ª INST E INSTRUCC. 1 - CERDANYOLA DEL VALLES,
SUB-JA-2022-201464,JUDICIAL EN VÍA DE APREMIO,5066 0000 06 0060 18,10-11-2022 18:00:00 CET (ISO: 2022-11-10T18:00:00+01:00),30-11-2022 18:00:00 CET (ISO: 2022-11-30T18:00:00+01:00),"190.907,92 €",Sin lotes,BOE-B-2022-34523,"235.100,00 €","0,00 €",Sin puja mínima,"4.702,00 €","11.755,00 €",JUZGADO 1ª INSTANCIA 100 - MADRID,
SUB-RC-2022-0008189,RECAUDACIÓN TRIBUTARIA,10-11-2022 18:00:00 CET (ISO: 2022-11-10T18:00:00+01:00),30-11-2022 18:00:00 CET (ISO: 2022-11-30T18:00:00+01:00),"21.571,81 €",Sin lotes,BOE-B-2022-34658,"56.883,20 €","56.883,20 €",Sin puja mínima,"1.200,00 €","2.844,16 €",Ente Público de Servicios Tributarios del Principado de Asturias - OVIEDO,,
SUB-JA-2022-203143,JUDICIAL EN VÍA DE APREMIO,2277 0000 05 1336 20,10-11-2022 18:00:00 CET (ISO: 2022-11-10T18:00:00+01:00),30-11-2022 18:00:00 CET (ISO: 2022-11-30T18:00:00+01:00),"182.600,44 €",Sin lotes,BOE-B-2022-34546,"209.000,00 €","0,00 €",Sin puja mínima,"4.180,00 €","10.450,00 €",JUZGADO 1ª INSTANCIA 5 - TORREMOLINOS,
SUB-JA-2022-193113,JUDICIAL EN VÍA DE APREMIO,4840 0000 05 0012 14,10-11-2022 18:00:00 CET (ISO: 2022-11-10T18:00:00+01:00),30-11-2022 18:00:00 CET (ISO: 2022-11-30T18:00:00+01:00),"114.820,68 €",Sin lotes,BOE-B-2022-34554,"142.911,00 €","142.911,00 €",Sin puja mínima,"2.858,22 €","7.145,55 €",JUZGADO 1ª INST E INSTRUCC. 3 - ZAMORA,
SUB-JA-2022-203558,JUDICIAL EN VÍA DE APREMIO,3728 5082 06 0238 21,10-11-2022 18:00:00 CET (ISO: 2022-11-10T18:00:00+01:00),30-11-2022 18:00:00 CET (ISO: 2022-11-30T18:00:00+01:00),"88.002,02 €",Sin lotes,BOE-B-2022-34563,"157.739,75 €","0,00 €",Sin puja mínima,"1.577,41 €","7.886,98 €",UNIDAD SUBASTAS JUDICIALES MURCIA - MURCIA,
SUB-JA-2022-203555,JUDICIAL EN VÍA DE APREMIO,2054 0000 05 0926 22,10-11-2022 18:00:00 CET (ISO: 2022-11-10T18:00:00+01:00),30-11-2022 18:00:00 CET (ISO: 2022-11-30T18:00:00+01:00),"47.037,77 €",Sin lotes,BOE-B-2022-34517,"91.176,10 €","0,00 €",Sin puja mínima,"1.823,52 €","4.558,80 €",JUZGADO 1ª INSTANCIA 1 - JAEN,
SUB-RC-2022-0008182,RECAUDACIÓN TRIBUTARIA,10-11-2022 18:00:00 CET (ISO: 2022-11-10T18:00:00+01:00),30-11-2022 18:00:00 CET (ISO: 2022-11-30T18:00:00+01:00),"2.606.787,97 €",Sin lotes,BOE-B-2022-34651,"164.907,09 €","165.631,00 €",Sin puja mínima,"3.000,00 €","8.245,35 €",Ente Público de Servicios Tributarios del Principado de Asturias - OVIEDO,,
SUB-JA-2022-200794,JUDICIAL EN VÍA DE APREMIO,4301 0000 06 0110 14,10-11-2022 18:00:00 CET (ISO: 2022-11-10T18:00:00+01:00),30-11-2022 18:00:00 CET (ISO: 2022-11-30T18:00:00+01:00),"40.637,88 €",3,Separada para cada lote,BOE-B-2022-34528,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),JUZGADO 1ª INST E INSTRUCC. 2 - ORGAZ
SUB-RC-2022-0008191,RECAUDACIÓN TRIBUTARIA,10-11-2022 18:00:00 CET (ISO: 2022-11-10T18:00:00+01:00),30-11-2022 18:00:00 CET (ISO: 2022-11-30T18:00:00+01:00),"46.814,91 €",Sin lotes,BOE-B-2022-34660,"47.811,42 €","47.811,42 €",Sin puja mínima,"1.200,00 €","2.390,57 €",Ente Público de Servicios Tributarios del Principado de Asturias - OVIEDO,,
SUB-JA-2022-203527,JUDICIAL EN VÍA DE APREMIO,1694 0000 06 0141 20,10-11-2022 18:00:00 CET (ISO: 2022-11-10T18:00:00+01:00),30-11-2022 18:00:00 CET (ISO: 2022-11-30T18:00:00+01:00),"117.613,99 €",Sin lotes,BOE-B-2022-34539,"222.969,60 €","0,00 €",Sin puja mínima,"4.459,39 €","11.148,48 €",JUZGADO 1ª INST E INSTRUCC. 1 - SANTA COLOMA DE FARNERS,
SUB-JA-2022-203772,JUDICIAL EN VÍA DE APREMIO,1657 0000 06 1119 19,10-11-2022 18:00:00 CET (ISO: 2022-11-10T18:00:00+01:00),30-11-2022 18:00:00 CET (ISO: 2022-11-30T18:00:00+01:00),"241.093,30 €",Sin lotes,BOE-B-2022-34504,"270.400,00 €","0,00 €",Sin puja mínima,"5.408,00 €","13.520,00 €",JUZGADO 1ª INST E INSTRUCC. 1 - BLANES,
SUB-JA-2022-193203,JUDICIAL EN VÍA DE APREMIO,5066 0000 00 0334 17,10-11-2022 18:00:00 CET (ISO: 2022-11-10T18:00:00+01:00),30-11-2022 18:00:00 CET (ISO: 2022-11-30T18:00:00+01:00),"236.471,33 €",Sin lotes,BOE-B-2022-34521,"498.000,00 €","0,00 €",Sin puja mínima,"9.960,00 €","24.900,00 €",JUZGADO 1ª INSTANCIA 100 - MADRID,
SUB-JA-2022-187718,JUDICIAL EN VÍA DE APREMIO,0857 0000 06 0527 20,10-11-2022 18:00:00 CET (ISO: 2022-11-10T18:00:00+01:00),30-11-2022 18:00:00 CET (ISO: 2022-11-30T18:00:00+01:00),"107.058,52 €",Sin lotes,BOE-B-2022-34541,"163.317,00 €","0,00 €",Sin puja mínima,"3.266,34 €","8.165,85 €",JUZGADO 1ª INST E INSTRUCC. 3 - SANTA COLOMA GRAMENET,
SUB-JC-2022-201794,JUDICIAL CONCURSAL,3728 3108 52 1248 21,10-11-2022 18:00:00 CET (ISO: 2022-11-10T18:00:00+01:00),30-11-2022 18:00:00 CET (ISO: 2022-11-30T18:00:00+01:00),"1,00 €",3,Separada para cada lote,BOE-B-2022-34559,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),UNIDAD SUBASTAS JUDICIALES MURCIA - MURCIA
SUB-JA-2022-203505,JUDICIAL EN VÍA DE APREMIO,2175 0000 06 1137 17,10-11-2022 18:00:00 CET (ISO: 2022-11-10T18:00:00+01:00),30-11-2022 18:00:00 CET (ISO: 2022-11-30T18:00:00+01:00),"71.002,99 €",Sin lotes,BOE-B-2022-34496,"48.387,48 €","0,00 €",Sin puja mínima,"967,74 €","2.419,37 €",JUZGADO 1ª INSTANCIA 11 - ALICANTE/ALACANT,
SUB-JA-2022-203334,JUDICIAL EN VÍA DE APREMIO,1772 0000 06 0392 20,10-11-2022 18:00:00 CET (ISO: 2022-11-10T18:00:00+01:00),30-11-2022 18:00:00 CET (ISO: 2022-11-30T18:00:00+01:00),"28.717,26 €",Sin lotes,BOE-B-2022-34520,"50.852,30 €","0,00 €",Sin puja mínima,"1.017,05 €","2.542,62 €",JUZGADO 1ª INST E INSTRUCC. 2 - LOJA,
SUB-JA-2022-203214,JUDICIAL EN VÍA DE APREMIO,4513 0000 01 0724 21,10-11-2022 18:00:00 CET (ISO: 2022-11-10T18:00:00+01:00),30-11-2022 18:00:00 CET (ISO: 2022-11-30T18:00:00+01:00),"354.213,44 €",2,Separada para cada lote,BOE-B-2022-34567,Ver valor de subasta en cada lote (los lotes se subastan de forma independiente),Ver valor de tasación en cada lote (los lotes se subastan de forma independiente),Ver puja mínima de cada lote (adjudicación independiente),Ver tramos de cada lote (adjudicación independiente),Ver importe de consignación de cada lote (adjudicación independiente),SERVICIO COMUN GENERAL SUBASTAS - VALENCIA
SUB-JA-2022-201291,JUDICIAL EN VÍA DE APREMIO,0535 0000 06 0915 20,10-11-2022 18:00:00 CET (ISO: 2022-11-10T18:00:00+01:00),30-11-2022 18:00:00 CET (ISO: 2022-11-30T18:00:00+01:00),"853.600,60 €",Sin lotes,BOE-B-2022-34503,"1.351.400,00 €","0,00 €",Sin puja mínima,Sin tramos,"67.570,00 €",JUZGADO 1ª INSTANCIA 2 - BARCELONA,
SUB-JA-2022-188528,JUDICIAL EN VÍA DE APREMIO,2236 0000 06 0017 19,10-11-2022 18:00:00 CET (ISO: 2022-11-10T18:00:00+01:00),30-11-2022 18:00:00 CET (ISO: 2022-11-30T18:00:00+01:00),"300.433,18 €",Sin lotes,BOE-B-2022-34557,"373.882,00 €","0,00 €",Sin puja mínima,"7.477,64 €","18.694,10 €",JUZGADO MERCANTIL 1 - TARRAGONA,
SUB-RC-2022-0008190,RECAUDACIÓN TRIBUTARIA,10-11-2022 18:00:00 CET (ISO: 2022-11-10T18:00:00+01:00),30-11-2022 18:00:00 CET (ISO: 2022-11-30T18:00:00+01:00),"14.220,75 €",Sin lotes,BOE-B-2022-34659,"94.479,05 €","94.479,05 €",Sin puja mínima,"3.000,00 €","4.723,95 €",Ente Público de Servicios Tributarios del Principado de Asturias - OVIEDO,,
SUB-JA-2022-203478,JUDICIAL EN VÍA DE APREMIO,3728 3105 06 0408 21,10-11-2022 18:00:00 CET (ISO: 2022-11-10T18:00:00+01:00),30-11-2022 18:00:00 CET (ISO: 2022-11-30T18:00:00+01:00),"140.716,71 €",Sin lotes,BOE-B-2022-34561,"163.648,49 €","0,00 €",Sin puja mínima,"1.636,49 €","8.182,42 €",UNIDAD SUBASTAS JUDICIALES MURCIA - MURCIA,
SUB-AT-2022-22R1586001119,AGENCIA TRIBUTARIA,10-11-2022 18:00:00 CET (ISO: 2022-11-10T18:00:00+01:00),30-11-2022 18:00:00 CET (ISO: 2022-11-30T18:00:00+01:00),Sin lotes,BOE-B-2022-34628,"104.280,59 €","110.377,88 €",Sin puja mínima,"2.000,00 €","5.214,02 €",U.R. SUBASTAS GALICIA - A CORUÑA,,,
SUB-JA-2022-203465,JUDICIAL EN VÍA DE APREMIO,4134 0000 06 0638 18,10-11-2022 18:00:00 CET (ISO: 2022-11-10T18:00:00+01:00),30-11-2022 18:00:00 CET (ISO: 2022-11-30T18:00:00+01:00),"118.806,14 €",Sin lotes,BOE-B-2022-34538,"137.119,96 €","0,00 €",Sin puja mínima,"2.742,39 €","6.855,99 €",JUZGADO 1ª INST E INSTRUCC. 3 - SANLUCAR MAYOR,
